patient_id,masked_tra_PC1,masked_tra_PC2,masked_tra_PC3,masked_tra_PC4,masked_tra_PC5,masked_tra_PC6,masked_tra_PC7,masked_tra_PC8,masked_tra_PC9,masked_tra_PC10,masked_tra_PC11,masked_tra_PC12,masked_tra_PC13,masked_tra_PC14,masked_tra_PC15,masked_tra_PC16,masked_tra_PC17,masked_tra_PC18,masked_tra_PC19,masked_tra_PC20,masked_tra_PC21,masked_tra_PC22,masked_tra_PC23,masked_tra_PC24,masked_tra_PC25,masked_tra_PC26,masked_tra_PC27,masked_tra_PC28,masked_tra_PC29,masked_tra_PC30,masked_tra_PC31,masked_tra_PC32,masked_tra_PC33,masked_tra_PC34,masked_tra_PC35,masked_tra_PC36,masked_tra_PC37,masked_tra_PC38,masked_tra_PC39,masked_tra_PC40,masked_tra_PC41,masked_tra_PC42,masked_tra_PC43,masked_tra_PC44,masked_tra_PC45,masked_tra_PC46,masked_tra_PC47,masked_tra_PC48,masked_tra_PC49,masked_tra_PC50,masked_tra_PC51,masked_tra_PC52,masked_tra_PC53,masked_tra_PC54,masked_tra_PC55,masked_tra_PC56,masked_tra_PC57,masked_tra_PC58,masked_tra_PC59,masked_tra_PC60,masked_tra_PC61,masked_tra_PC62,masked_tra_PC63,masked_tra_PC64,masked_tra_PC65,masked_tra_PC66,masked_tra_PC67,masked_tra_PC68,masked_tra_PC69,masked_tra_PC70,masked_tra_PC71,masked_tra_PC72,masked_tra_PC73,masked_tra_PC74,masked_tra_PC75,masked_tra_PC76,masked_tra_PC77,masked_tra_PC78,masked_tra_PC79,masked_tra_PC80,masked_tra_PC81,masked_tra_PC82,masked_tra_PC83,masked_tra_PC84,masked_tra_PC85,masked_tra_PC86,masked_tra_PC87,masked_tra_PC88,masked_tra_PC89,masked_tra_PC90,masked_tra_PC91,masked_tra_PC92,masked_tra_PC93,masked_tra_PC94,masked_tra_PC95,masked_tra_PC96,masked_tra_PC97,masked_tra_PC98,masked_tra_PC99,masked_tra_PC100,masked_tra_PC101,masked_tra_PC102,masked_tra_PC103,masked_tra_PC104,masked_tra_PC105,masked_tra_PC106,masked_tra_PC107,masked_tra_PC108,masked_tra_PC109,masked_tra_PC110
OAS1_0013,2.5152829,-1.3135223,0.04321599,0.43491977,-0.7489498,0.16563253,0.3192248,-0.16184781,-0.57384574,-0.76797163,-0.4456583,-0.5118562,0.042645965,0.03192784,0.89504,-0.6205401,0.7813895,0.58694327,0.07373586,0.9983823,-0.3129327,0.1326224,0.09316661,0.43156776,-0.063943364,0.69877076,-0.21001579,0.025648512,-0.55184704,0.36482674,0.16585453,-0.3660233,-0.14411166,-0.07662975,0.13642019,-0.2233575,-0.41559735,-0.63385326,0.8524878,0.45596465,-0.23100185,0.30367333,-0.22354788,-0.49804363,0.42219293,-0.41088074,-0.22181831,0.3377339,-0.0047969567,-0.18027203,0.28884268,-0.051065423,0.16880332,-0.009577063,-0.14194115,0.57541704,0.066294156,0.34610936,0.8069066,-0.24145836,0.66431075,-0.31611797,-0.30815744,0.10365285,-0.2610876,0.1162338,-0.070313156,0.24210384,-0.014613237,-0.08043489,-0.08837414,-0.3511197,0.28341717,-0.035165817,-0.10065557,-0.066331685,-0.16979222,0.07980419,0.061336108,0.19916016,0.28778052,-0.01252162,0.6906192,-0.007641052,-0.37697083,0.07391453,0.24438795,0.2699939,-0.11286015,-1.0857422,0.14159067,-0.28257373,0.38182822,0.44866773,0.25867397,0.4215802,0.24163283,0.041713584,-0.086927295,-0.1950243,0.32228112,0.23334527,0.15640324,0.1252112,0.17028889,-0.42313015,-0.02238321,0.5115351,-0.3627721,0.28721687
OAS1_0014,-0.71801716,-0.29484254,0.5233294,0.009363386,0.61637336,0.32304955,0.102297425,-0.39560875,0.0909734,-0.70221895,0.69845587,0.0197896,-0.29990876,-0.12850206,0.3083585,-0.35441735,0.10545553,0.8849009,-0.15627214,0.65057665,-0.5244805,0.02906838,0.4271752,0.38357466,-0.7812419,-0.46856132,0.51335365,0.35969746,0.26661876,-0.08960484,0.1167142,0.25405952,-0.90167654,0.2835981,0.07443057,-0.28177693,-0.1857152,-0.15389763,-0.38106942,-0.25808915,-0.19339953,-0.12139652,0.541752,0.1563068,-0.18653883,-0.29220396,0.57199776,0.36017248,0.07767435,0.17032053,-0.30370706,0.117689766,-0.3261227,-0.24494213,0.46887082,-0.053847566,-0.14762257,-0.393065,-0.04370083,0.15566598,0.20923129,0.4949136,0.011769391,0.033978507,0.037285548,0.13412787,-0.27764836,0.21294488,0.41497517,-0.1544064,0.30463082,0.33521283,0.11378704,0.25687417,0.043404337,0.21409349,-0.34885895,-0.32349128,-0.03486402,0.30612874,-0.5098509,-0.0014443964,0.075847864,-0.115104206,-0.31549138,0.018924117,0.038504995,0.24896513,-0.04325285,0.2631872,0.0045036767,-0.22872232,-0.36315078,0.25955278,-0.10191358,-0.16611771,0.16716601,0.5181888,-0.0018092161,-0.43699446,-0.018637082,-1.0503397,-0.09221523,-0.56039375,-0.46634385,-0.38816938,0.29480872,0.01786174,0.22360604,0.34949574
OAS1_0015,1.6610417,-0.21106683,-0.7059973,0.37200904,-0.32019493,0.05962933,-0.36486802,-0.7664899,-0.3382879,0.9530901,0.36277476,0.1564376,0.12043898,0.0374896,-0.3801389,-0.21626806,-0.08209356,0.7827129,-0.2867143,0.380294,-0.5648366,0.6662695,0.24917358,0.43840972,0.2416144,-0.19606744,0.09246649,0.42463037,-0.29542923,0.34836861,0.3196276,0.21167101,0.74032074,-0.80637,-0.6135878,0.61949134,0.22618407,-0.20288083,-0.411057,0.028925907,-0.19531251,-0.51131564,0.41782302,0.012886157,0.075024165,-0.81495374,0.32141164,-0.2161826,-0.5369551,2.3902528e-06,0.3326139,0.06698951,-0.2741301,0.065848425,0.52429575,-0.48922485,-0.024259478,0.26239327,-0.3646376,0.1926203,0.0954842,-0.0910912,-0.40510297,0.10002843,-0.770046,0.2650395,0.011712098,-0.3132664,-0.16708174,-0.0046576993,-0.21315612,-0.3575427,-0.10215531,-0.08124435,0.32273734,0.7290782,0.14396688,0.3106642,-0.14329189,-0.033032358,-0.45540175,0.060724128,-0.22547594,0.45454353,0.12360666,-0.11691719,-0.09970499,-0.031990487,-0.2686497,0.15046507,0.36915115,0.28703767,-0.12408429,-0.11953401,0.49172962,0.021714872,-0.023154795,0.033647984,0.30035397,0.3771118,-0.2358402,-0.30491173,0.3588103,0.061521363,0.1238676,-0.035013188,-0.35290658,0.4477086,0.04624647,0.11421843
OAS1_0016,1.2214104,0.07538097,0.11704233,0.11198673,0.77972555,0.61985606,0.24032417,0.28026003,0.40207714,0.37916315,-0.36244357,-0.25201145,-0.3338215,0.11572144,-0.12277371,-0.32580915,0.4499634,0.33743042,0.41404814,0.27262005,-0.0061251004,-0.6598804,-0.29280823,-0.36662874,0.2727491,-0.42947653,-0.5654757,-0.04995227,0.7066431,0.46153775,0.2099233,-0.35947677,-0.34772155,-0.261681,0.43116593,0.545522,-0.6758734,-0.035355877,-0.7669604,0.013460259,-0.29753447,0.27513695,0.6025431,-0.21204425,0.87724435,-0.04214534,-0.060974818,0.22893699,0.063958555,0.32786867,0.20203184,0.22730488,0.042065542,0.050051454,0.021463571,0.43573505,0.27910054,0.05294795,0.16917564,-0.0750887,0.037768234,0.20627832,-0.1768951,-0.6808446,-0.3582215,-0.06515809,-0.37717298,-0.44777316,-0.33788994,0.22573562,0.10272961,-0.07342182,-0.17116392,0.17289102,-0.17912272,0.2319239,-0.12396072,0.12539224,-0.21547908,-0.47027603,-0.094850026,0.27845234,-0.018347591,-0.40483132,0.2848348,-0.48030138,0.4021929,-0.14909622,0.6435725,0.7093556,0.31301332,0.28992793,-0.2138035,0.31937483,0.11107637,0.039460022,-0.26596278,0.039075993,0.2875458,-0.16343369,-0.06583671,0.1943196,0.13129187,-0.02424263,0.014386832,0.50287026,0.20862313,-0.6290911,-0.38945636,-0.057501856
OAS1_0017,-0.45120034,0.13645996,0.17623718,-0.12871327,0.8447729,0.43671212,-0.166468,0.62556595,-0.18153681,-0.16699158,0.17771271,0.29924926,0.41858515,-0.31695175,0.0037853732,0.14448941,-0.11063099,0.42786145,0.3567356,0.58856636,0.22321206,0.6595072,0.06952825,0.47219875,-0.4003573,0.19850352,-0.12600483,-0.17615034,-0.35719302,0.46873513,0.013971261,1.0468391,-0.13387865,-0.014142613,0.44335234,0.37183043,-0.033588484,-0.3232092,0.20721215,0.4031687,0.33277428,0.42472196,-0.29070354,0.43999204,-0.040022247,-0.1755168,0.30429098,-0.14665109,0.12392339,-0.6648129,-0.14179763,0.036829617,0.069267824,-0.3400392,-0.076650985,-0.08260527,-0.51077735,0.49966276,-0.16329369,0.034020077,-0.35834223,0.13814582,0.20769575,0.009704514,0.1877369,0.27197078,-0.22044507,0.31477523,0.19419906,0.25631082,0.046345137,-0.09817411,-0.122633755,0.00803588,0.07584941,-0.37032777,0.05362998,-0.01122109,0.007174129,-0.28274274,-0.093153186,-0.13023709,0.33997485,0.2168586,-0.15788727,0.18314525,0.13109338,-0.050206378,0.075887136,-0.046720464,0.21810843,0.4966667,0.06296758,-0.35334197,0.49377406,-0.057519954,-0.11484104,0.21139012,0.1538962,-0.36566776,-0.2727812,0.11961858,0.09559012,-0.07622033,0.44577664,0.78472257,0.157647,-0.16952121,0.4858439,0.21379536
OAS1_0018,-0.58543676,-0.2404373,-0.6757521,0.55109054,0.3029987,-0.31612784,-0.5108907,-0.33867115,0.39554515,-0.104697034,1.0644199,-0.094592504,0.6497911,0.5511886,0.21409044,0.12644279,-0.15904349,0.007834254,-0.24905325,-0.53800195,-0.44916967,-0.16365574,0.5691658,-0.24781619,-0.2879306,-0.007946341,-0.7580711,0.7689864,0.25080603,0.1307769,-0.036353074,0.8301043,0.09636585,0.30222797,0.5930557,-0.43239918,-0.05171885,-0.15225837,-0.194778,0.04643477,0.18536319,-0.064078055,0.4722795,0.18374072,-0.04030859,-0.11083885,0.27564356,-0.2568195,-0.170171,0.4460495,0.2601518,0.2367449,-0.018023746,0.17828868,-0.6498666,-0.13528425,-0.27896607,0.21554826,-0.036829233,0.014512763,-0.08344945,-0.2641833,-0.3847919,0.52767146,0.16327907,0.34097466,0.32733592,-0.21906729,0.24073386,-0.1405958,0.036688183,0.30285862,0.1360179,0.5836773,-0.12922753,-0.009971274,-0.20637028,-0.6928598,0.2683556,0.65192705,0.66491854,0.32920575,-0.29457524,0.44468722,0.14502399,0.046944387,-0.113111705,0.4370559,0.02640427,0.07365397,0.12821212,-0.6293428,0.3479792,-0.11101636,-0.028945718,0.08537882,-0.34597498,0.37946513,-0.4897992,-0.06858563,0.0075229285,-0.07660358,-0.044897165,-0.020253323,-0.061866786,0.41048807,0.3795746,-0.23859042,-0.014950188,0.043872382
OAS1_0019,1.7128932,-0.18084054,0.7300744,-0.23782155,0.115060516,0.17403255,0.29848114,0.29590476,0.89714897,-0.18447866,0.61562866,0.824027,-0.9237357,0.1646866,0.07004451,-0.32321483,0.4133005,-0.014311712,0.41662103,0.06658066,0.4569917,-0.13606149,-0.005121508,0.30649143,-0.26341832,-0.10164991,0.13468242,0.32835647,0.6295696,-0.23581311,0.2306257,0.58629155,0.2741233,0.13838647,-0.2323529,0.0137719335,0.6892953,0.13368426,0.47766277,0.13402446,-0.12783158,0.2099682,0.31703305,0.25757053,0.38098806,-0.51792234,-0.28752226,0.32232395,-0.46474957,-0.0654909,-0.22349171,0.040366605,0.067958124,0.27651688,-0.056499735,0.42270786,0.29991168,-0.4565824,0.060597774,-0.38821507,0.55206645,0.34253913,-0.08076197,-0.21017069,-0.10110255,0.14080453,0.69213766,0.08899985,-0.23933513,-0.03891249,-0.34156042,-0.33370724,0.74572396,0.18349782,-0.24499233,0.28863683,-0.55149555,-0.24677739,0.14620832,-0.0803398,-0.13103582,0.03805285,-0.42467725,-0.55730546,0.40196428,-0.07309687,-0.5755447,-0.50424474,-0.3134189,0.13423267,-0.40759268,-0.5237835,-0.7207193,0.1859517,0.08188933,0.3895642,-0.007233275,-0.08783676,0.22070242,0.4057257,-0.11256956,0.084880054,-0.2425532,-0.34602392,0.41449788,0.035973623,-0.19239865,0.40933335,-0.22517303,0.4214526
OAS1_0020,0.07062152,0.4707012,-0.3048284,-0.64244133,0.24772698,0.5877381,-0.01253821,-0.033912845,0.4919204,0.20515586,0.3659771,0.7467231,-1.3347876,-0.41349328,0.49976793,-0.4016871,-0.41040957,0.6037603,0.29218253,-0.016839005,-0.46115157,-0.46718433,0.29232392,0.58404696,0.190764,-0.4945046,0.20165016,-0.44668794,-0.12637427,0.5403528,0.21335706,-0.012708518,-0.083117336,-0.010018101,0.87256926,-0.24828903,-0.056010794,-0.013435104,-0.2196951,0.57815194,0.12039439,0.6865326,0.39245987,0.19395906,-0.18910721,0.86899066,-0.5741477,-0.104319386,-0.3864608,0.19014443,-0.5766709,0.011046651,-0.37254474,0.41578355,-0.13198763,-0.26885888,0.5328476,0.5937512,-0.3176317,0.446338,-0.296773,-0.60056555,-0.23631914,-0.544913,-0.3356981,0.5087061,-0.2414644,-0.005062358,-0.27428705,0.117700264,0.106662884,0.07151052,-0.109547675,-0.44831216,-0.22007884,-0.1851875,-0.08994021,0.4967617,-0.30043858,0.57686085,-0.02992799,0.11878274,-0.19869432,0.007236806,0.10535929,0.007965128,-0.17006457,0.40330544,0.03112609,-0.061879292,0.15806286,-0.0078045707,-0.20370296,-0.24598204,-0.17428398,0.12443242,-0.119734555,-0.08607194,-0.14599788,-0.05472935,0.15047859,0.13942432,-0.109703295,0.3465622,0.41727865,-0.34548992,0.36562324,0.58465815,0.14323771,0.046353612
OAS1_0021,2.4691813,-1.5905223,0.14649582,0.7813529,-0.9852019,-0.4818668,-0.7801361,-0.0634268,-0.51436657,-0.00724382,0.08263966,-1.334809,0.063533686,-0.36359042,0.45521563,-0.37439466,-0.14440176,-0.411478,0.008256016,-0.18120968,-0.019227643,-0.87690103,0.09247739,-0.033823244,0.016475437,0.042357735,0.4436702,0.09874154,0.65695435,-0.20672499,0.099994555,-0.45290703,-0.31725794,-0.64884704,0.5543058,0.4480868,0.15078606,-0.8312978,0.06953541,0.0043800026,0.17051996,0.35135493,-0.17259029,-0.7321051,-0.081712775,0.07511762,0.27924666,0.17882453,0.35197145,-0.21322402,-0.78666866,0.74550027,-0.16431108,-0.19921522,0.35264802,0.3858428,-0.0070584477,0.19961977,0.070296645,0.014381093,-0.48571494,0.2148914,-0.2799667,-0.1625974,-0.15431999,-0.08565761,-0.25303128,-0.14658397,-0.06218135,0.18185364,0.3826422,0.021196403,0.021696795,0.06398382,-0.40616298,-0.20809452,0.36691585,0.15970932,-0.84437484,-0.62309176,0.61337334,-0.6896134,-0.2094266,0.104096204,0.37821558,-0.25306764,-0.12031949,-0.25738072,0.22422743,-0.24655485,-0.05011397,0.3647617,-0.1156269,0.36809912,0.20088692,-0.4198564,0.6063336,0.1664831,-0.5857507,0.27338624,0.30270746,-0.23990567,-0.17246614,0.19843459,-0.021423554,-0.614475,0.052397665,-0.08402216,0.4623243,-0.18237445
OAS1_0022,0.10755302,0.5288541,1.1103711,0.5483846,-0.446507,0.10088965,0.20893562,0.6322496,-0.68355995,-0.3579974,-0.025271099,0.1742478,0.15026686,-0.41374388,1.0100114,0.59984607,-0.38111317,-0.16291375,-0.37089735,0.5701704,-0.68805796,-0.4263447,0.0015068088,-0.77638465,0.09879033,0.38775364,-0.15043272,0.008198923,0.08894406,-0.10318247,0.19902824,0.22889258,-0.25451848,0.4005669,-0.49380302,0.2855543,0.051941004,0.31000724,-0.6207691,-0.17272714,-0.27433956,0.33649534,0.16085891,0.039629124,0.09036135,0.8623382,0.5779656,-0.29472673,-0.17556433,-0.43488237,0.8651535,0.3923284,0.24148244,0.005609896,-0.053984627,-0.8859496,0.00404268,-0.47809047,0.2488695,0.2216395,-0.5516622,0.24600677,-0.18806797,0.08121689,-0.2638634,-0.05427776,0.10138834,-0.047598973,-0.45071805,-0.74711895,0.3178796,-0.121687025,0.11733133,-0.08363154,-0.057398025,-0.04592232,0.39509198,-0.269805,-0.06125045,0.22123696,0.12514894,0.47434852,-0.31936452,0.63825744,-0.3533399,0.16972125,-0.1391742,-0.11732759,0.17013597,-0.14967455,-0.4104416,0.16316703,0.10792854,-0.052535605,-0.236825,0.044339202,-0.06759275,-0.48918617,0.31262332,0.36293337,-0.2221231,0.037269406,0.2376123,-0.16450463,-0.09351343,-0.36518428,-0.08831897,0.189089,0.12690103,0.09610495
OAS1_0023,0.9764691,0.18103309,0.33081228,0.22261035,0.18666531,-0.4359888,0.4943677,0.5240463,-0.043413684,0.3047826,-0.07242918,-0.13141496,0.32750976,-0.11331856,-0.69677186,0.8293261,-0.7026528,-0.07333473,-0.3978052,0.15794253,0.75572246,-0.039782107,0.15444134,-0.07188081,-0.7090994,-0.42223975,0.15104383,-0.30533043,-0.5474228,-0.016646795,0.0397196,0.29329017,-0.23809505,0.43499398,-0.39541963,-0.21852349,-0.47456685,-0.1028449,-0.25828996,-0.13421154,0.07175301,-0.07080345,0.44816804,-0.41053116,0.6626943,0.37330276,0.11709937,0.080240116,-0.4688817,0.09725263,-0.2913389,-0.119206116,0.26193285,0.444006,0.42739916,0.28095645,0.09380459,-0.16590455,-0.43772772,0.23882805,0.38212547,-0.083964214,0.381655,0.3598237,0.2822506,0.6156158,-0.31880054,0.27601463,0.43005285,0.87036556,0.16512835,-0.1940743,-0.13345553,0.08870839,-0.29986262,0.1445987,-0.18447639,0.039074138,0.15333904,-0.3207683,-0.06739096,-0.33548036,-0.09296011,-0.49716938,-0.08164802,-0.23786421,-0.17473006,0.32552645,-0.069184445,0.020243749,-0.34197018,0.091314405,-0.36858332,0.21045832,-0.17307842,-0.29173738,0.53140867,-0.08552301,-0.38306808,0.3384004,-0.21696016,0.16351871,0.14040434,0.05455659,0.12173409,-0.27033606,0.3032155,0.28468513,-0.6394851,0.19962469
OAS1_0025,-1.4630729,-0.19791785,-0.6489923,0.56983036,-0.009952729,-0.20205982,-0.354432,0.1000458,-0.7358579,-0.73614323,-0.13768458,0.054766167,-0.43946016,0.2761821,-0.20920603,0.08875291,-0.27730477,0.100415446,0.26337242,0.22873804,-0.25322056,-0.3445102,0.14013204,-0.29983804,0.012032442,0.4715184,0.30264968,0.45761544,-0.5231953,-0.6066707,-0.48127195,-0.042586826,0.099186555,1.0253558,0.3311247,-0.48955417,0.57825,-0.012035251,0.44356832,0.3004374,0.22799417,-0.5781581,-0.72435975,-0.09807053,-0.09046559,-0.4906349,0.076088876,0.14958729,-0.0077359853,-0.13722049,-0.4861894,0.6695611,-0.11141254,0.33599773,-0.10551048,-0.31103823,-0.19927262,0.04750099,-0.16836306,-0.4475416,-0.35085028,0.0072455653,0.1786084,-0.22766252,-0.15015887,-0.041569,0.48389482,0.17820069,0.013263196,0.25868914,-0.0898188,0.08329385,0.03724199,-0.51140594,0.01812172,0.3161166,-0.078577034,-0.09477514,-0.15377206,0.06644248,-0.030298112,-0.013269159,-0.34218848,0.22044542,-0.0659462,-0.15329392,-0.13534153,-0.27071604,0.031621013,0.115599185,-0.44244564,-0.22308616,-0.19726805,-0.03458461,0.0132586695,0.11408548,0.50198644,0.2620366,0.38975903,-0.256227,0.23654053,0.12542765,0.12926616,0.23434305,0.20541808,0.5338285,0.20242414,0.07779014,0.4078172,-0.3588263
OAS1_0026,-0.5257863,0.5115615,0.18941611,0.10602664,-0.2788682,0.3972769,0.38560322,-0.067710556,-0.7670526,0.09541677,0.73754966,0.69447345,0.44979626,-0.08311122,-0.49108997,0.51315707,0.36880538,-0.4648218,-0.38059384,0.27227485,-0.86890286,0.5920471,0.046549037,0.15694025,-0.12993188,-0.0029637187,0.040001858,0.42072836,0.57918894,-0.37913522,0.4243242,-0.0783432,0.17770532,0.37414196,0.34014902,-0.9264816,-0.20915258,-0.60520405,-0.14781941,-0.21452913,-0.33634928,-0.5696782,0.030764408,0.2741653,-0.21070287,0.13157159,-0.7166505,0.40648937,-0.3709448,0.41582173,-0.027275678,0.2203601,-0.14024274,-0.044870287,0.4067037,-0.5695259,0.23916502,-0.52456313,-0.014939824,0.29506394,0.6794407,0.083174445,-0.6328856,0.2809024,0.5479284,0.33541697,0.01954715,0.37102097,0.21790507,-0.42029473,0.04685082,-0.195522,0.3068672,0.2004374,0.21379994,0.23398685,0.117551565,0.48978797,-0.0030112644,-0.32141846,0.56896514,-0.33517164,-0.5392356,-0.07002254,-0.202733,-0.22616369,0.30742317,0.28273326,0.8137364,0.14806174,0.28375027,0.4460279,0.034223426,0.2904928,0.008762938,-0.46530312,0.015080842,-0.09050254,-0.08165683,0.10048024,0.22949664,0.11101307,0.045956567,0.16513944,0.11412564,0.24600044,0.6509424,-0.29294592,-0.31249854,-0.17637584
OAS1_0027,-0.91133505,0.7232855,-0.22706094,1.0785787,-0.84214175,0.19002037,-1.1964433,0.11471362,0.09444101,0.4514375,-0.37127766,-0.030951027,-0.15661547,-0.83251476,-0.14672141,0.6138323,0.12938195,0.48047134,0.13934979,0.18465099,-0.5927722,-0.45027456,-0.2833584,-0.21242735,-0.5646747,0.443361,-0.2500537,0.76216966,-0.6021571,-0.27956995,-0.76866746,-0.45346445,0.49441412,-0.098737895,0.009472098,0.31866616,-0.40245253,-0.3172238,0.40319818,-0.27620393,0.1880266,0.17704052,0.050864756,-0.51504546,-0.6513094,0.21679536,-0.1781164,-0.20860279,0.6478029,-0.07051046,5.1099734e-05,0.4484208,0.040999573,-0.172261,-0.091616005,0.2746128,0.12900402,0.32377723,-0.071665116,0.032024432,0.32688758,0.28971913,-0.6943025,-0.3235643,0.05621945,-0.2823101,-0.017602835,-0.108587645,-0.0060647903,-0.70888823,0.16431855,0.25237787,-0.105934545,-0.605049,-0.13835981,0.009648831,-0.3424096,0.20120153,0.7934189,-0.10725535,0.4004058,0.5186727,0.14249434,0.2721868,-0.015872702,-0.1455119,-0.29547608,0.16735795,0.0747732,-0.18707648,-0.03191901,0.17612624,0.06422085,-0.08370177,-0.22895999,0.009507592,-0.0037835871,0.09429677,-0.33630115,-0.16607596,-0.2611431,0.14879575,0.39719337,0.31284636,-0.030908432,0.071170636,-0.3170416,0.43806317,0.39887848,0.53613627
OAS1_0028,1.3193825,0.34263214,0.90816283,-0.20719208,0.8915148,-0.22939931,-0.28915572,-0.65316284,0.3956022,0.12260235,-0.17728004,-0.52841985,0.04881515,-0.35633075,-0.069844864,0.09107883,0.3397654,-0.3950972,0.42153373,-0.06292747,-0.30380762,-0.6131658,-0.11713268,-0.3135757,0.41943437,0.70662177,0.287204,-0.2329963,0.040075626,-0.19191073,-0.53204256,0.2635181,-0.42201626,0.5526022,-0.15539023,-0.10126359,0.14044482,0.6105355,0.19318916,0.18369386,-0.4498486,-0.30373147,-0.08999287,0.5075369,-0.14445363,-0.03703998,-0.2119395,0.21750209,-0.30120042,-0.26946664,-0.8204008,0.44351038,0.26246282,-0.00043008753,0.37963867,-0.2308109,0.51789945,0.22251408,-0.03164929,0.12726317,0.20930514,-0.040003065,0.4208144,-0.2833184,0.2583112,-0.7036454,-0.14576256,0.23194447,0.2407906,-0.2768682,-0.44356617,-0.02064247,0.18519829,0.04785878,-0.05220136,0.51988316,-0.070032544,-0.46744117,0.2085848,0.25078073,0.3303851,-0.16772771,-0.15156358,-0.21377274,-0.20141624,-0.017917952,0.17140047,0.2862665,0.15630105,0.10253451,0.3579285,0.13518909,0.43271518,-0.040190056,-0.096668564,0.19012552,-0.5056026,-0.2171965,-0.42990646,-0.2492295,0.2763037,0.5669556,-0.23101509,-0.12667897,0.21686937,-0.022179,0.23259075,0.24375233,-0.0067251152,0.12389111
OAS1_0029,-0.9707349,-0.2234308,-0.13257548,-0.17719468,-0.2442897,0.07669386,-0.66780925,0.2879191,0.7088965,0.44535464,0.017430602,-0.102463976,0.17726526,0.1765532,0.61557585,0.2550328,-0.8514991,0.45084313,-0.40567318,0.31739944,0.2049293,-0.801945,0.39838058,0.21573757,-0.38772136,-0.00257288,-0.02741086,0.8357018,0.52469885,0.42636472,-0.5345596,-0.6532301,-0.4921917,0.54320955,0.25642842,-0.008892356,-0.026838781,0.813826,0.33906513,0.041751895,0.8423148,-0.26793838,-0.22435406,-0.06156096,-0.31304398,0.50475514,0.16467467,0.02352218,0.4076673,-0.031172492,0.11987628,0.35413763,0.12416341,0.0043688114,0.18803693,-0.17631346,0.19241129,-0.28001383,0.15805472,0.1713351,-0.024354931,-0.052078437,-0.0073405015,-0.058515716,0.32146728,-0.3729007,-0.12670487,-0.28532413,0.21883859,-0.15569071,-0.3618717,-0.17226693,-0.3533382,0.16986082,-0.07356748,0.73582935,0.27865294,0.22931746,0.49688038,-0.7075749,-0.61764956,-0.010662056,0.008867569,-0.3146082,-0.31878722,0.07459763,0.24673305,0.3347783,-0.06668314,-0.11634794,-0.015719874,0.18650183,-0.1628925,-0.19469006,0.11234442,-0.4294562,-0.09622224,-0.1775641,0.036312416,-0.52587646,0.005143656,0.23127548,0.18329683,-0.31777662,-0.18254583,-0.5012733,-0.10090128,-0.008447401,-0.27280492,-0.1656161
OAS1_0030,-0.36577427,-0.2056227,-0.31822383,0.10386855,0.72355425,0.19710061,0.03556532,-0.15466277,-0.39721063,-0.103795156,-0.10470607,-0.630158,-0.16398777,-0.07586954,-0.36037454,0.707982,0.76377785,-0.07585404,-0.30593595,0.3717917,0.12658605,-0.48211345,-0.21873753,0.25311765,0.782426,0.046024326,-0.434533,-0.49242792,-0.20491974,-0.22608085,-0.21018776,-0.15888973,-0.8155348,-0.2653004,-0.12383516,0.15228003,0.22991288,-0.25320286,0.54744667,-0.16007107,0.49936017,0.9561908,0.25295657,-0.024578767,-0.22784755,0.2808696,-0.35914683,-0.45448387,0.17042406,0.5496063,0.1733398,-0.21590108,0.12773018,-0.7939186,0.43470848,-0.02059634,-0.09103276,0.028480457,0.3478861,0.10492669,-0.26079866,-0.1679917,-0.27715597,-0.11276154,-0.011104119,-0.065249726,0.022455918,0.54462683,-0.079266235,0.10897773,-0.043883394,-0.25725552,0.53521174,0.04691129,0.060466044,0.27879855,0.08121396,0.52162385,0.17236082,0.79652566,-0.60859966,-0.7253774,0.30044982,-0.30075023,0.044332046,-0.5219651,0.410235,-0.11366879,-0.04659765,0.54163057,-0.060888194,-0.49071187,0.0033326661,0.30145833,-0.11718097,-0.5686795,0.16356714,-0.3422268,0.36358833,0.633124,0.14010835,-0.12017635,0.2343497,-0.35697857,0.22287433,-0.1192346,0.031925455,-0.27710438,-0.14464854,-0.22542942
