patient_id,gfc_tra_PC1,gfc_tra_PC2,gfc_tra_PC3,gfc_tra_PC4,gfc_tra_PC5,gfc_tra_PC6,gfc_tra_PC7,gfc_tra_PC8,gfc_tra_PC9,gfc_tra_PC10,gfc_tra_PC11,gfc_tra_PC12,gfc_tra_PC13,gfc_tra_PC14,gfc_tra_PC15,gfc_tra_PC16,gfc_tra_PC17,gfc_tra_PC18,gfc_tra_PC19,gfc_tra_PC20,gfc_tra_PC21,gfc_tra_PC22,gfc_tra_PC23,gfc_tra_PC24,gfc_tra_PC25,gfc_tra_PC26,gfc_tra_PC27,gfc_tra_PC28,gfc_tra_PC29,gfc_tra_PC30,gfc_tra_PC31,gfc_tra_PC32,gfc_tra_PC33,gfc_tra_PC34,gfc_tra_PC35,gfc_tra_PC36,gfc_tra_PC37,gfc_tra_PC38,gfc_tra_PC39,gfc_tra_PC40,gfc_tra_PC41,gfc_tra_PC42,gfc_tra_PC43,gfc_tra_PC44,gfc_tra_PC45,gfc_tra_PC46,gfc_tra_PC47,gfc_tra_PC48,gfc_tra_PC49,gfc_tra_PC50,gfc_tra_PC51,gfc_tra_PC52,gfc_tra_PC53,gfc_tra_PC54,gfc_tra_PC55,gfc_tra_PC56,gfc_tra_PC57,gfc_tra_PC58,gfc_tra_PC59,gfc_tra_PC60,gfc_tra_PC61,gfc_tra_PC62,gfc_tra_PC63,gfc_tra_PC64,gfc_tra_PC65,gfc_tra_PC66,gfc_tra_PC67,gfc_tra_PC68,gfc_tra_PC69,gfc_tra_PC70,gfc_tra_PC71,gfc_tra_PC72,gfc_tra_PC73,gfc_tra_PC74,gfc_tra_PC75,gfc_tra_PC76,gfc_tra_PC77,gfc_tra_PC78,gfc_tra_PC79,gfc_tra_PC80,gfc_tra_PC81,gfc_tra_PC82,gfc_tra_PC83,gfc_tra_PC84,gfc_tra_PC85,gfc_tra_PC86,gfc_tra_PC87,gfc_tra_PC88,gfc_tra_PC89,gfc_tra_PC90,gfc_tra_PC91,gfc_tra_PC92,gfc_tra_PC93,gfc_tra_PC94,gfc_tra_PC95,gfc_tra_PC96,gfc_tra_PC97,gfc_tra_PC98,gfc_tra_PC99,gfc_tra_PC100,gfc_tra_PC101,gfc_tra_PC102,gfc_tra_PC103,gfc_tra_PC104,gfc_tra_PC105,gfc_tra_PC106,gfc_tra_PC107,gfc_tra_PC108,gfc_tra_PC109,gfc_tra_PC110
OAS1_0012,0.6818382,0.0042151003,-0.53835565,0.15187915,-1.3508303,0.4032254,0.54595095,-0.39806134,-0.68520737,0.03671533,-0.28490105,0.48877382,-0.22113632,-0.33880517,0.43061352,0.43249753,-0.61876416,-0.19933912,0.13724335,-0.05845848,0.15858385,-0.19290125,-0.10566748,-0.76408213,0.80189615,0.64632213,0.37748942,-0.20121183,-0.5688191,0.16559498,-0.4029917,-0.35988036,-0.14085817,-0.040221713,0.3138649,0.45115593,-0.5680456,0.2602155,-0.13946499,0.37326217,0.2762319,-0.36040238,0.047986593,-0.90783054,0.25059095,0.46019647,0.56344706,0.4764157,0.0018436811,-0.40271544,0.42817137,-0.071888834,0.18735214,-0.05124625,-0.08910365,-0.3412814,-0.21001369,0.39431468,0.46202517,-0.044409443,-0.41904265,0.30054095,0.36776644,-0.3380248,-0.28632683,0.49335334,-0.15059954,0.064080715,-0.16546026,0.16195534,-0.33207107,-0.14146718,0.081843525,-0.2364999,0.15728243,-0.26190975,0.048175156,0.16678743,-0.023455879,0.18019739,0.80298287,0.33638576,-0.51374006,0.25341228,0.010291087,-0.11771942,0.14647253,0.51048255,-0.45420152,0.13003992,0.026775172,-0.16421933,-0.29614976,0.18225531,-0.4204588,-0.22028907,-0.2261312,-0.026717044,-0.25155422,-0.48571792,-0.13085589,-0.28463122,-0.39028558,0.42297408,-0.2225515,0.21882479,-0.33197847,0.46925402,-0.26168692,0.17190064
OAS1_0013,-1.5989288,-0.9481575,-1.4061121,0.33263952,2.0002236,-0.1275164,1.1073647,0.53699493,0.11450901,0.46504435,-0.62495285,-0.27889487,0.7985617,0.42886224,0.59347445,-0.11431535,1.1522675,-0.6769418,-0.36534724,-0.33568513,0.35138908,0.6007172,0.89081407,-0.7374908,1.0317855,-0.08330297,-0.22580205,-0.44006756,-0.051560935,0.22862266,0.25197884,0.3913864,0.6353486,-0.11559555,0.83027345,0.2323547,1.0511737,-0.098800845,-0.98572874,0.6128565,-0.41593182,0.13762267,-0.09842296,0.12960842,0.35453257,0.8988786,-0.37846336,-0.13648851,0.028553713,-0.11709636,-0.2750307,0.3117339,0.53764695,-0.005012279,-0.22600824,0.9017721,0.48765782,-0.2542435,0.2838743,-0.28880322,-0.38755196,0.65976316,-0.5873182,0.8677472,-0.030078938,-0.10202495,0.8670255,-0.045578964,0.11917956,-0.6480448,0.051850718,0.478904,0.372679,0.28156802,0.32605296,0.16824889,-0.038286936,0.5462617,0.14309071,0.10590909,0.31790057,0.55473083,0.060473993,-0.03599247,-0.12682618,-0.28413498,-0.08200367,-0.14520864,0.3834766,-0.1018535,-0.36673597,0.5914689,0.58804864,-0.40197754,0.5929803,0.43119934,-0.17717598,-0.101764314,-0.21877573,-0.11998576,0.046866775,0.16288853,-0.124563135,-0.13862526,-0.18981135,-0.35679063,-0.3770675,0.43070403,0.2996768,-0.3219138
OAS1_0014,0.82474136,-0.50661635,-0.33584723,-0.7961921,0.6990218,-1.0472159,0.9405592,-0.6358961,0.78756505,0.5275772,0.1344971,-0.2726876,0.47095692,0.07745894,0.515654,0.58855754,-0.71746886,-0.5737565,0.24483135,-0.03347268,-0.064731486,-0.25335386,0.5930695,-0.41709983,0.46684915,0.7537038,0.15419492,-0.48815823,-0.8009201,-0.19900516,-0.22281833,0.122310884,0.13549079,-0.024065347,-0.1446612,0.117903054,0.5253518,-0.65943485,-0.37581652,-0.25458598,-0.41845796,-0.08560384,0.2507297,0.04926543,-0.032729473,0.0028184557,0.30657858,-0.44285762,-0.4287055,0.53369546,0.10339632,0.016320132,0.09418133,-0.58255035,-0.056558233,-0.52560645,-0.5467229,0.22382993,-0.2147303,-0.44336122,-0.43023282,0.13785411,0.18278952,0.6423828,-0.35065573,-0.041995008,0.8747278,0.1348764,0.2750932,-0.56667066,0.19091877,0.14694521,0.16033995,0.17124633,-0.107047744,-0.17616138,-0.3929894,-0.053773876,-0.46005657,0.49725267,-0.011792136,0.50556505,0.40544787,-0.18386382,-0.24424978,-0.29115167,0.390278,0.049757037,0.014097885,0.16655892,-0.67423314,0.40853447,-0.22899953,0.6346127,-0.105749354,-0.17784303,-0.18744409,0.15511027,0.10340015,0.4136053,-0.42377305,0.29631016,0.4240533,-0.19892766,0.19706507,0.4526286,0.3869622,-0.29012108,0.15373257,-0.061794396
OAS1_0015,-2.106396,1.4418558,-0.16067573,0.63221544,-0.5059457,0.41828102,0.7432837,-0.30351603,1.1805356,-0.74181515,0.061328936,-0.73815703,0.06668598,-0.29745257,-0.05658419,-0.48310208,-0.649982,0.5887129,-0.5716549,-0.44517162,-0.38836038,-0.015016988,-0.47790784,-0.49893332,-0.45875806,0.2809865,-0.6916778,0.14278232,-0.6542472,-0.35788584,0.009460643,0.5197936,-0.4363286,0.21799383,0.64799035,-0.076470666,-0.1461922,-0.24659154,-0.2818507,-0.5607505,-0.40484017,-0.5312922,-0.84946245,-0.3489449,0.37343046,-0.15198947,0.29126066,0.6112507,-0.8620226,0.0027160302,0.19359995,-0.16038392,-0.5092994,0.029913904,-0.14394286,0.5249412,0.28566927,-0.42243862,-1.1943702,-0.37947744,-1.025214,0.10847998,-0.13105139,0.38734397,0.7837868,-0.72301525,0.3288232,-0.13886477,-0.09860683,0.048499998,0.22143668,0.44877452,0.15042283,0.061771017,0.22494121,0.3478372,-0.114592634,0.42332414,0.0064851115,-0.6232349,0.37012023,-0.3605835,-0.19557728,0.061682343,0.1709779,-0.19103678,0.21455455,-1.2754327,-0.2768009,0.1164374,-0.057071436,-0.110011764,0.36130753,-0.25263083,-0.26398724,0.3482722,0.41435874,0.3462631,0.14743155,-0.024430415,0.39322275,-0.16024508,-0.10396074,-0.34792614,-0.19917989,-0.47703084,0.77635753,0.105876505,-0.8485368,0.17346765
OAS1_0016,-1.284829,0.7335922,-0.61151206,-0.29889563,-0.044961393,0.22411498,-0.1419877,0.8400056,-0.30062243,-0.5863,-0.6729948,0.7188152,-0.8827621,-0.05797498,-0.100744605,-0.3105811,-0.71025074,-0.41396686,0.27414024,0.13771977,0.43257514,-0.47674623,0.20427449,-0.23702724,0.46008754,0.31290886,0.5102473,0.06564724,0.39467478,-0.5326162,0.08051531,0.5925544,0.12774311,0.12933835,-0.07546163,-0.6811386,0.535531,0.038839106,-0.58177596,0.53757614,-0.0072952895,0.117121026,-0.14040814,0.29391387,0.2602725,0.34577554,0.25946024,-0.4396453,-0.07180503,0.05461514,0.031927265,-0.25066796,0.33025467,0.09288003,0.60246855,0.12880087,0.24117567,-0.5175814,-0.31371915,0.29490814,0.45115393,-0.001290408,0.08414789,-0.5514026,0.82187474,-0.18016462,0.057837214,-0.004200577,0.5340728,-0.23660202,-0.03312108,-0.46214288,-0.4508703,-0.45859826,0.10083387,-0.2596322,0.07074455,0.16574137,0.35695654,-0.6430349,0.1934938,0.029266702,0.3078828,-0.015745433,-0.2975538,-0.44732696,0.5755646,0.013720281,-1.358907,-0.13055955,0.16068885,-0.15950274,0.30570838,-0.09817655,-0.27629438,0.27440092,0.50991476,0.22111006,0.057843734,-0.5412903,0.061109807,-0.17716528,-0.26689386,0.6171776,0.46723795,-0.3514081,0.28088835,0.21766275,-0.018682849,0.025640441
OAS1_0017,0.8474436,0.15310149,-0.4293386,-0.8327108,0.5665487,0.73562086,-0.47628936,0.72175133,-0.4849232,0.64204913,-0.42990822,-0.056092955,-0.7431813,0.79757625,0.58024514,0.19795161,-0.040482778,0.32000437,-0.25472733,-0.2557695,-0.3134809,-0.80671823,-0.75138557,-0.13443622,0.9473778,0.09377627,0.005218237,-0.30479017,-0.5171238,-0.030094167,-0.16279593,-0.32178995,-0.898281,0.23985058,0.24970679,-1.088422,0.27307418,-0.54335976,0.16919498,-0.25511822,-0.2914004,0.48465395,-0.20907208,0.825621,0.61765164,0.25868177,0.23326713,0.36131772,-0.24742103,-0.27821934,-0.0016090584,0.19971246,-0.32376224,-0.58975005,0.43138885,-0.0928184,0.27111727,0.80474555,-0.007714425,0.16996358,0.7403238,0.8858802,-0.7042223,-0.3142061,0.040530514,-0.91611034,-0.42916957,-0.78858083,-0.36526802,0.24424157,0.042173944,0.0067311144,-0.08861899,0.12285576,-0.22613722,0.102820896,0.31218696,-0.33413383,-0.08860675,0.16981761,-0.094251074,-0.09042429,-0.26255134,-0.7536813,-0.056440637,0.2839103,0.4064681,0.1810879,0.40899777,-0.17707928,-0.4350441,0.2999706,0.047291853,-0.14837971,-0.3208641,0.25417787,-0.18019877,0.044117738,-0.2645665,-0.2710232,0.26133648,-0.15520485,0.15000089,-0.34496123,0.3884435,0.010599545,-0.20665693,-0.44282472,0.016917223,0.114953816
OAS1_0018,0.034076933,-0.09303436,-0.13089605,-1.1953781,-1.4342479,0.74115247,0.559722,-0.47135216,0.7724,-0.7090377,-0.40503797,-1.5075786,0.33327222,0.7974205,0.2780795,-0.2521531,-0.12911673,0.5579701,-0.37093148,-0.71268356,-0.35207996,-0.40815768,0.38717046,0.06889831,-0.15000734,0.7862467,-0.17004763,0.46151915,-0.4041414,-0.35789993,0.7179045,-0.32543218,0.52023846,0.9417778,-0.50812924,0.15055503,0.07679351,0.09077322,0.37831786,-0.21364406,0.030339278,-0.1039946,0.26831424,-0.06973159,-0.11912451,-0.3327789,0.56814617,1.1105917,-0.22602884,0.15746343,0.29050606,0.8345054,-0.5875277,-0.43388382,0.36996433,-0.25144416,0.19967143,-0.8212815,0.07366229,-1.0035002,-0.041737445,0.073894024,-0.7979013,0.07564886,0.28603607,0.45430154,-0.14091186,1.1266775,-0.45305943,-0.020215722,0.5920473,0.4438008,-0.16314727,0.20943913,0.22564685,0.38933218,0.33125916,-0.5382383,-0.32776722,-0.42740974,-0.24806795,-0.4008148,0.4668523,-0.009980863,-0.3223561,0.270482,-0.00012901716,0.20010135,0.18406942,0.21068364,0.7797696,0.19739012,-0.51720655,0.19692333,0.22633259,-0.65072,1.0039072,-0.4163574,-0.23622231,-0.6322464,-0.35474953,0.07870461,-0.017435603,-0.15750013,-0.08504072,0.20241585,-0.34304112,-0.13332555,-0.34523264,-0.3946871
OAS1_0019,-1.7618122,-0.42564017,-0.27248892,0.1554792,1.5247782,-0.3359865,0.40446633,-0.58454007,-0.3366568,-0.22277765,0.5721274,1.1801833,1.1156331,0.4462288,-0.12346232,-0.32088277,0.23774391,-0.019606238,0.04401641,-0.116031855,0.34074092,-0.14343075,-0.33144745,0.31664243,0.0033365802,0.39904386,-0.51767457,-0.572457,-0.13195738,-0.8952843,0.028533747,-0.5134746,0.69018865,-0.7489355,-0.5244822,-0.21650214,-0.92205864,-0.19830404,-0.35310838,0.17683807,0.28215042,-0.5730962,1.2879237,0.21747175,-0.29502416,-0.34990743,-0.83030367,0.66945666,0.86137545,0.08391639,0.36405447,0.29176322,0.36827564,-0.23359664,0.25700715,0.04970133,-0.061489556,0.0070126345,0.43881714,0.65976536,-0.26536644,-0.33391553,-0.24096985,0.7103704,-0.33698732,-0.31047454,-0.47801647,0.96197903,-0.29252076,0.11708898,-0.58380127,-0.019080177,0.7952972,0.31069285,-0.61260104,-0.36255023,0.41987625,0.12721397,-0.52098405,-0.3342761,-0.2737471,-0.44987583,-0.6607001,-0.25321424,-0.17541996,-0.5545617,0.106580466,0.014840623,-0.24164644,-0.67670023,0.006596015,0.07518629,-0.33344263,-0.57634383,0.12790045,0.4299311,0.31237653,0.34331366,-0.072356604,-0.13343811,-0.2956689,-0.081553,-0.048934173,-0.05417255,0.10517366,-0.4151326,0.056752216,0.11298612,-0.37167203,0.22918788
OAS1_0020,0.6424843,-0.89480525,-0.68016106,0.4423858,0.09649876,0.6609871,-0.37231764,-0.23449586,-0.55112034,-0.44580477,-0.112173006,0.12953089,0.10770776,-0.35849038,1.0423203,0.218138,-0.003525565,0.6440096,0.5152547,-0.21056764,-0.46897817,-1.2530928,-0.7339348,-0.78556097,0.10049993,-0.38616967,0.5894275,0.42344314,-0.34917587,-1.1259649,-0.28028604,-0.09825001,0.5074486,0.8008407,0.6542015,-0.20949979,0.3739147,-0.56119996,-0.48752528,-0.15577674,-0.340857,-0.15543066,0.21154794,0.71731806,-0.35223612,0.03764716,0.054545656,-0.26342866,-0.050686713,0.40720385,-0.42257652,-0.66819334,-0.08272313,-0.20737289,0.38349774,-0.63562435,-0.48917827,0.63080394,0.37927324,-0.0020137841,-0.50544834,-0.37238032,-0.41084456,-0.23089585,-0.46222842,0.62437224,1.0913626,-0.34961894,0.149341,0.43688747,-0.26399404,-0.093901,0.4910146,0.6736383,-0.03646742,-0.25577068,-0.600631,-0.17485158,-0.20843713,0.089253716,-0.087120965,0.19833693,0.0968094,0.59620225,0.37244374,-0.23887983,0.07376831,-0.002334524,-0.09303012,0.06421257,0.56562173,-0.15470737,0.09979251,-0.22297339,-0.55851054,0.09511727,0.15192343,-0.31064928,-0.2597545,0.5442079,-0.20312397,-0.3621674,0.06630967,0.7392844,-0.18927571,-0.0634358,0.2032022,0.15531547,-0.11255713,0.36415946
OAS1_0021,-2.7620122,0.5889754,-1.2111673,0.49117407,-0.13929205,0.2927795,0.31772867,1.0794041,-0.23891982,-0.013715076,-1.7497174,-0.37181658,1.2381756,1.0080535,-0.33425182,-0.12765469,0.34951168,0.28602126,-0.89711845,-0.32979074,-0.2591944,-0.45938143,1.0080761,0.6140459,-0.29345864,-1.4653968,-0.5220129,0.23522393,-0.77849615,-0.45266533,-0.17391063,0.5747505,-0.34433714,0.42833588,-0.07339068,-0.29648486,0.16154711,0.2622004,0.19319901,0.0765296,0.62414944,0.24821922,1.174755,-0.16484629,1.3645372,-0.065220885,0.29501513,-0.420474,-0.24024428,0.6836623,0.2062554,-0.32513967,0.42342004,0.11600663,-0.5322132,0.17979147,0.91266173,0.46034124,-0.035250235,-0.25576308,0.37221697,-0.73880106,-0.3303784,-0.49761122,-0.37352562,0.26562306,0.12551655,-0.1593847,0.51683366,0.30040348,0.20257236,-0.06916498,0.8695888,-0.21338892,0.011301195,-0.02762987,0.4675591,-0.36685628,0.2856136,0.0064935894,-0.015761252,0.03019261,0.7653428,0.3440096,-0.44239867,-0.077238,0.27643168,-0.42176214,-0.64497095,-0.39603993,0.39837363,0.0056501855,-0.28478685,-0.096031025,-0.538245,0.13608272,0.2239257,-0.22942506,0.5952818,-0.084297694,-0.67136264,0.58958095,0.3331963,0.052248023,0.55049425,0.2516247,0.39399976,-0.0052004736,0.03928462,-0.12643996
OAS1_0022,-0.89428407,-0.4553348,-0.24447463,-0.8673368,-0.61010545,-0.57825166,-1.2107939,-0.24879426,-0.6496607,0.7059753,0.2916123,0.5317634,0.20787089,-0.42383805,-1.0711046,-0.18243347,0.29264972,-0.059552167,0.26602522,-0.30299732,-0.72429186,0.2840997,0.8015211,0.84347045,0.05198442,0.29930136,-0.36737126,0.4763289,-0.49458733,-0.47433886,1.1920803,0.18531995,0.18851186,-0.5494655,0.6218283,-0.37147474,-0.30926904,-0.24360387,-0.64362305,-1.1415215,0.1442939,0.24413799,-0.6419488,0.26755157,-0.10389958,-0.27197555,0.663632,-0.06775123,0.9514892,0.25750378,-0.023384752,0.09574902,-0.1179729,-0.086608246,-0.9161279,-0.25324243,0.058495734,0.05270244,0.09327676,-0.44205818,0.13538861,-0.27824754,0.33722562,0.46210998,-0.013089018,0.215295,0.39016128,0.10438497,0.19835506,0.03578318,-0.48084697,0.13030757,0.033723745,0.10196652,0.5773931,-0.54525197,0.42049,0.31409252,-0.23180825,-0.30416417,-0.10300889,-0.36310446,0.74083596,-0.20124897,-0.23321277,-0.18787085,0.27217412,0.05015168,-0.48940843,0.33802655,0.086045414,0.26621878,-0.03687627,-0.005434218,0.19636188,0.07730984,-0.22069201,0.061878163,0.20629905,0.5093416,-0.41515812,-0.40469953,0.000878902,-0.13352899,-0.6583506,0.06781567,-0.5885838,-0.14676936,-0.1994851,-0.4343658
OAS1_0023,-1.2993022,1.8914785,0.23006006,-0.32839936,-0.07190002,0.3663176,-0.22093901,-1.3648479,0.7960914,-1.0600822,-0.52349156,-0.56985724,-0.5562048,0.096194044,-0.007248068,0.13294038,0.3727891,0.34010395,-0.0892779,0.47502384,0.5560108,0.41699728,-0.582067,0.5584204,-0.21284117,1.028777,0.49938664,-0.2657428,-0.046044935,0.9278455,-0.43159887,0.07526013,0.037570253,-1.3127685,0.3098092,-0.17249845,-0.4345974,0.30011404,0.16387118,0.049305804,0.4986999,-0.3079169,0.021616189,0.49688926,0.25278157,0.46763024,-0.15131631,-0.2251571,-1.0753101,0.19311367,-0.0067795757,0.42159373,0.4669583,-0.56324655,-0.9998314,-0.09137392,-0.8114684,0.19221647,-0.65645546,0.38113233,0.8080208,-0.01331807,0.48442584,-0.028020773,0.08018495,-0.25120547,0.40656585,-0.07827916,0.24404615,0.2264172,0.47588515,0.13091514,-0.092040665,0.64553547,-0.72644633,0.11372624,0.66356415,-0.38165572,-0.03822081,0.38670066,-0.10772276,0.01914217,0.0707043,-0.17688681,-0.2098407,-0.18037394,0.017601574,-0.16096514,0.18745178,-0.08671966,0.097291924,0.53668165,0.0060422663,0.26027158,-0.24170668,-0.1043734,-0.34848276,-0.07638674,-0.13263632,-0.24208814,-0.064083405,-0.27149877,-0.19662943,0.029308673,0.7029975,-0.13636546,0.0047465693,-0.59970933,-0.037585318,0.5055124
OAS1_0025,1.8791752,-0.067894146,0.42225674,0.4770753,-0.4065191,0.36463514,-0.87029994,-0.5383855,0.30730787,0.75736904,-0.31133115,-0.23657484,0.3182116,-0.036237665,1.8604631,0.12943153,0.087974794,0.53718185,-0.6710542,-0.82067835,-0.32831138,0.9016771,0.45887017,0.30523372,-0.34136078,-0.37488905,0.6199227,0.22002012,0.24608062,-0.14238793,0.7058962,0.047300424,-0.24929185,-0.6318325,-0.04628912,-0.32983217,-0.114428505,-0.41440785,0.18850422,0.19408096,0.22379228,-0.27421308,-0.2519167,-0.35936803,0.45026636,-0.21314172,-0.7792043,-0.6337498,0.12450442,0.17421488,-0.17696871,-0.20037638,-0.61852264,0.2631053,-0.34737086,0.26679114,0.16586973,-0.12226739,0.411022,0.17906196,0.06460302,-0.03498977,0.23002878,0.35507506,-0.51125884,-0.0017816297,-0.1322602,-0.72731143,-0.04917418,0.46726307,-0.20207536,-0.01083208,0.27607462,0.08939891,0.068598464,0.030909354,0.16409586,-0.953732,-0.3584409,-0.11563923,0.08640771,-0.9528691,0.12376285,-0.091970034,-0.18699096,0.19482577,0.13902555,-0.6723796,0.32294932,-0.17601536,-0.9927203,-0.32476193,-0.34697658,0.10601248,0.40397918,0.16931483,-0.1527068,0.8268518,0.13307782,-0.101971485,0.23040271,-0.09146605,0.6044971,0.60753137,-0.36982408,0.09495611,-0.13283247,0.017659903,-0.040402144,-0.20384438
OAS1_0026,1.1160592,-0.9109012,-0.3251408,0.104555964,1.0596639,-0.71620595,-0.97008324,-1.0251294,0.3374074,-0.4039756,0.8597617,-0.1875186,0.40435743,-0.3674702,0.58757323,-0.39539555,0.29280305,-0.32485127,-0.0560088,-0.11735076,0.02243526,0.31030133,0.10150119,0.29868352,-0.48817024,0.10953091,0.17369677,0.06577602,-1.0985444,0.7505468,0.6363725,0.47311518,0.6333533,-0.27120134,0.79951704,-0.18589447,-0.37963107,0.09753909,0.24593987,0.94836533,0.4317493,0.20810512,-0.5524401,-0.27657318,0.08662998,-0.42824778,-0.30443794,-0.12243113,0.047462028,0.07807767,-0.38226882,0.026889263,-0.41485855,-0.42982143,0.056825276,-0.0085033085,0.457178,-0.27320313,-0.9893536,-0.018651593,-0.12891826,-0.10206237,-0.050448358,0.056067962,0.4697818,-0.25243342,-0.28317454,-0.7054994,-0.71303564,-0.18215872,0.00973466,0.14907226,-0.028858751,-0.1376831,-0.8798582,-0.17231381,0.554425,0.121775605,0.24968652,-0.52588,0.13060954,0.28553122,0.4732243,0.4316977,-0.39097476,0.021442516,-0.02293058,0.27170834,-0.22204535,0.11707477,-0.2413427,0.5399967,-0.32185006,0.43400538,-0.25206277,-0.12975949,-0.09483144,-0.33315563,0.47892323,0.010684565,-0.48795477,-0.5418612,0.035827845,-0.14822946,-0.19396508,0.24664788,0.28801423,-0.27923802,0.11612951,-0.113126
OAS1_0027,1.8960919,0.3075504,0.44109473,1.051241,-1.9710722,0.77261436,0.4347962,0.120685086,-0.55652237,-0.9433803,1.1144656,0.59984237,0.77136767,-0.52689713,0.28226757,-0.81035745,0.05942534,-0.19946626,0.42634228,0.6288584,-0.31376323,0.060146097,0.37384778,-0.35953352,0.06242678,-0.88606215,0.4024758,-0.054152343,0.2282739,-0.82569665,0.9910608,0.47465718,0.6366244,0.48467755,0.72700024,-0.06016926,0.10645804,0.60846496,0.9843862,-0.51620203,0.47709614,-0.2813758,0.31226364,0.24142174,0.38741213,0.21455482,0.22663455,0.00092118204,0.21906145,-0.74294215,0.5724379,0.58535695,-0.19580005,0.08938721,-0.07497374,0.16625413,-0.077662475,-0.06008315,0.017621284,0.18676163,0.1681839,-0.7398249,-0.17959562,0.30809298,-0.44736272,-0.19187278,0.05691326,-0.44889534,0.13092767,-0.1019165,0.36663055,-0.11649917,-0.37531465,-0.7635497,0.43225864,0.13805589,0.027164899,0.022949077,-0.6037514,-0.21578102,0.46999258,0.296551,0.0819126,-0.090049855,0.8319278,0.07893048,-0.16749549,-0.34389883,-0.6224446,0.0094840415,-0.06944532,0.20747639,0.058614448,-0.6484344,-0.2011315,-0.10106628,0.09678269,-0.080537125,-0.4072787,-0.09384228,-0.09678362,0.1135549,0.7568172,0.35976776,-0.043803465,0.32683566,0.104528084,-0.358182,-0.20671171,-0.0013929722
OAS1_0028,-1.6100036,-0.6952608,-0.6434261,0.11945291,-0.15305792,0.34796864,-0.84162563,-0.3963161,0.45882422,0.44514692,-0.25348118,0.46324545,0.52991456,0.0026638831,-0.17630231,0.23313533,-0.73726994,-0.49237722,0.83755916,-0.07382891,-0.5885604,-0.12336019,-0.27898014,0.3249717,0.5357258,0.0134886475,0.26745012,0.20492171,0.061798275,-0.78480875,0.92151463,-0.22877735,-0.028428283,0.4975756,-0.3763043,-0.58244294,-0.661183,0.84444153,0.13098563,0.13850605,0.17620927,0.6749692,0.12912257,-0.18222444,0.43430445,0.1270773,-0.17418015,0.33734924,0.2053004,0.12533048,0.2510634,-0.41017705,-0.38890472,0.22453608,-0.327506,0.5276751,-0.1573609,0.65152204,0.7338139,0.15125822,0.4337029,0.52793694,0.446976,-0.23929209,-0.11726464,0.25685433,0.109051,-0.032760102,-0.3582903,0.2768357,-0.6268691,0.5918787,0.17853244,0.1514607,-0.34670487,0.14951846,0.38357243,-0.004784804,-0.43009356,0.010100634,0.21039604,-0.43878213,-0.11337486,0.43276083,0.11746251,-0.5985935,0.10554964,0.4788031,-0.68695587,0.40644237,0.6334473,0.6421081,0.4382227,0.4325883,0.16457006,0.14670062,0.4098744,-0.14462455,0.10401355,-0.25351927,-0.530964,0.4085498,0.64274776,-0.15176049,-0.572032,0.058715977,-0.029455986,-0.1607598,0.10890317,0.31640285
OAS1_0029,0.81755155,-0.43301016,-0.60192907,-0.691955,-0.10815487,1.1682954,0.57065165,0.27883062,-0.8043325,0.27695718,-0.042545293,0.77911305,-0.1060674,0.5916786,-0.0049427957,-0.41576505,-0.5697555,-0.2306287,-0.32746115,0.07982727,0.24190369,0.12408041,-0.0054008905,-0.014869932,0.7086415,-0.05841181,0.8577642,-0.42993352,-0.5197667,-0.47167128,0.59747297,0.8122738,-0.16470852,0.16370726,0.42058772,0.26886436,0.13113034,0.32827902,0.14940362,0.19956042,-0.16682388,-0.26638928,0.12227889,-0.49409518,0.25411028,0.37850514,-0.23825102,0.27367395,0.14332564,0.53875756,0.2313202,0.15502308,0.054176904,-0.47827858,-1.0358981,0.21480621,-0.5268445,-0.01106768,0.053899262,0.053398315,0.11963059,-0.13587947,0.6921642,0.08090066,0.15696156,0.79532737,-0.1478966,-0.08482992,0.2799826,0.72286135,-0.17626825,-0.24506086,-0.59745616,0.21413812,0.33053774,-0.027494857,0.15740624,0.04271664,0.05817991,0.48505536,-0.26882192,-0.45795244,-0.33252862,0.4250158,-0.34097064,0.1841898,0.35248718,0.033713095,-0.21312456,0.23375715,-0.6222302,0.31132346,0.12511815,0.16703393,0.1080331,0.22765045,-0.5384444,-0.15141071,-0.11959049,0.8612318,-0.15784395,0.04457544,-0.0015426434,-0.15385872,0.67857146,0.7099671,-0.27350903,0.6213948,0.11262368,-0.66874796
