patient_id,gfc_sag_PC1,gfc_sag_PC2,gfc_sag_PC3,gfc_sag_PC4,gfc_sag_PC5,gfc_sag_PC6,gfc_sag_PC7,gfc_sag_PC8,gfc_sag_PC9,gfc_sag_PC10,gfc_sag_PC11,gfc_sag_PC12,gfc_sag_PC13,gfc_sag_PC14,gfc_sag_PC15,gfc_sag_PC16,gfc_sag_PC17,gfc_sag_PC18,gfc_sag_PC19,gfc_sag_PC20,gfc_sag_PC21,gfc_sag_PC22,gfc_sag_PC23,gfc_sag_PC24,gfc_sag_PC25,gfc_sag_PC26,gfc_sag_PC27,gfc_sag_PC28,gfc_sag_PC29,gfc_sag_PC30,gfc_sag_PC31,gfc_sag_PC32,gfc_sag_PC33,gfc_sag_PC34,gfc_sag_PC35,gfc_sag_PC36,gfc_sag_PC37,gfc_sag_PC38,gfc_sag_PC39,gfc_sag_PC40,gfc_sag_PC41,gfc_sag_PC42,gfc_sag_PC43,gfc_sag_PC44,gfc_sag_PC45,gfc_sag_PC46,gfc_sag_PC47,gfc_sag_PC48,gfc_sag_PC49,gfc_sag_PC50,gfc_sag_PC51,gfc_sag_PC52,gfc_sag_PC53,gfc_sag_PC54,gfc_sag_PC55,gfc_sag_PC56,gfc_sag_PC57,gfc_sag_PC58,gfc_sag_PC59,gfc_sag_PC60,gfc_sag_PC61,gfc_sag_PC62,gfc_sag_PC63,gfc_sag_PC64,gfc_sag_PC65,gfc_sag_PC66,gfc_sag_PC67,gfc_sag_PC68,gfc_sag_PC69,gfc_sag_PC70,gfc_sag_PC71,gfc_sag_PC72,gfc_sag_PC73,gfc_sag_PC74,gfc_sag_PC75,gfc_sag_PC76,gfc_sag_PC77,gfc_sag_PC78,gfc_sag_PC79,gfc_sag_PC80,gfc_sag_PC81,gfc_sag_PC82,gfc_sag_PC83,gfc_sag_PC84,gfc_sag_PC85,gfc_sag_PC86,gfc_sag_PC87,gfc_sag_PC88,gfc_sag_PC89,gfc_sag_PC90,gfc_sag_PC91,gfc_sag_PC92,gfc_sag_PC93,gfc_sag_PC94,gfc_sag_PC95,gfc_sag_PC96,gfc_sag_PC97,gfc_sag_PC98,gfc_sag_PC99,gfc_sag_PC100,gfc_sag_PC101,gfc_sag_PC102,gfc_sag_PC103,gfc_sag_PC104,gfc_sag_PC105,gfc_sag_PC106,gfc_sag_PC107,gfc_sag_PC108,gfc_sag_PC109,gfc_sag_PC110
OAS1_0012,0.61699486,-1.1001687,-0.8064911,-1.1726639,-0.5039568,-0.9656199,0.20329599,0.03910537,-0.61742646,-0.53115344,0.16319591,0.6264099,0.59540236,-0.061291765,-0.76871806,-0.3102602,0.21168862,0.08203189,0.1537865,0.16146502,0.06746516,0.1424293,-0.8676078,1.3312836,0.18354143,0.14345382,0.9005681,-0.037832744,0.64927024,0.41128284,0.55501664,-0.055366077,0.12535226,0.87823385,0.3554177,0.35276115,0.32780936,0.6559744,-0.59246683,-0.18111444,-0.10003107,0.45126653,-0.3814918,0.45345074,-0.34634823,-0.80440205,0.06586982,0.16070877,-0.10231396,0.36066654,-0.34887815,-0.514284,1.0546967,-0.14990404,0.17657925,0.37744206,-0.0702983,0.024767682,-0.6257405,0.120707914,-0.21281491,0.35616347,-0.38238573,0.34199488,-0.36923584,-0.5077981,-0.6699656,0.5832448,0.315667,-0.042417098,0.96920955,-0.44146445,-0.25766388,0.28695455,-0.10726893,-0.120141,-0.453116,0.0070019504,-0.054235086,-0.51493645,0.20929374,0.030852498,0.4528406,0.67330164,0.6632627,0.13281171,-0.16799125,-0.46315262,-0.1606564,0.18150547,0.3453942,-0.12889518,-0.19657257,-0.43491158,0.056012128,0.48597723,0.06759855,0.13331257,0.26578104,-0.3809045,-0.06066848,0.23770124,0.12840346,-0.056538317,-0.107437514,0.16694772,-0.46588188,-0.027295802,-0.027520956,0.018331438
OAS1_0013,-1.0647525,-3.1559718,-0.023984913,-0.8549049,-0.44379467,0.8704543,-0.35675445,-1.2850523,-0.92714745,0.4969881,0.8949999,-0.06963066,0.44848892,0.21817419,0.8373106,-0.66536987,-0.020537127,0.3138418,0.60727316,-0.63644254,0.546573,-0.36520797,-0.014441677,-0.83128864,0.15139121,0.1643559,0.37230504,0.08247816,0.062399868,0.78496164,0.25328794,-0.89294887,-0.007830981,0.30495828,0.043602157,-0.44369912,0.09390627,-0.63405174,0.49115488,1.146717,-0.21718459,-0.47984126,-0.19885106,-0.49645156,0.08168972,-0.3265606,0.50880015,0.54126465,-0.037506636,-0.119120345,-0.1319635,0.28451353,0.23752117,0.008786414,-0.47082987,-0.20032504,0.0851625,-0.12050703,0.07373784,-0.7433753,-0.19348812,-0.45149872,-0.564523,-0.49888477,0.8645723,-0.3579817,0.18937337,-0.20611984,-0.18503466,0.43658835,-0.08403743,0.24366309,-0.18589851,-0.30627117,0.03648222,-1.0100946,-0.1667938,-0.24321298,0.4877216,0.7726853,-0.42130572,0.12636651,0.0044651236,0.031929195,-0.40800303,-0.37351915,-0.36981228,-0.11113968,0.5219541,-0.31248567,0.30307382,-0.11450772,0.29790342,0.09768941,-0.47429365,-0.02160727,0.11049678,-0.523377,-0.0994248,-0.20528637,-0.081621595,-0.47329664,0.13433714,0.19197847,0.2260827,0.05756695,0.052079514,0.3716228,0.6167529,0.44442055
OAS1_0014,-2.6150148,0.5058101,-1.7872126,-0.21691312,-0.16321978,-0.6931917,-0.58672154,0.03229729,-0.043134265,0.72951096,0.19193682,-1.4971114,0.2863284,0.935914,0.1409982,-1.4079115,0.13625658,-0.002354804,-0.628964,-0.16277716,0.32084194,-0.53747195,-0.034819268,-0.030315911,0.3843539,0.14989239,-0.04696705,0.7940473,-0.41264856,-0.058518745,-0.31662866,0.43532318,-0.53817505,-0.2592439,-0.029011834,0.4183985,0.18386593,-0.24128267,0.67386043,0.18182449,0.5308757,-0.16537814,-0.18670617,0.4039859,-0.7674862,0.12766346,-0.71682787,-0.012851082,0.14497696,-0.67494214,0.3432269,0.31832474,-0.20562446,-0.6101755,-0.3657324,-0.009429647,-0.18551429,0.5587187,0.14870508,0.21249548,-0.2540173,0.28314468,-0.105739936,-0.27769807,0.68978405,0.28175682,-0.088646635,0.25837025,0.52194977,0.21069694,0.33178583,-0.29441583,1.196398,-0.25123745,-0.46581995,0.27106115,-0.32677472,0.097596675,-0.28103274,0.20317726,-0.17984962,-0.00684571,0.27335572,-0.31713217,-0.28704658,0.4559651,0.425072,-0.2290723,0.013224931,-0.20287415,-0.025159538,-0.3121732,0.02734123,-0.10299869,0.36335415,0.103603475,-0.19842337,-0.2327441,-0.2243995,0.64010984,-0.33799228,0.24277022,-0.6329638,0.043478113,0.28986382,0.3601032,-0.0059814355,-0.61992675,-0.09284244,-0.22470547
OAS1_0015,-2.7832592,-0.6221191,1.3156259,-0.50240165,-0.6126956,-0.8434051,-0.7149854,0.8827314,1.189825,-0.27376062,0.023197915,0.29348364,-0.4563028,0.4301469,0.7032609,0.087784074,0.2319704,1.400999,0.10844852,0.43082532,-0.08026821,0.7525796,-0.5928757,0.19402248,-0.022755882,-0.67693466,-0.97804254,-0.43163887,-0.6645833,0.15115188,0.119714595,0.3492909,-0.621775,-0.35129926,-0.25909954,-0.32182994,0.5931381,0.16591828,-0.17820829,0.6865936,-0.4974665,-0.95929456,-0.11368924,0.66556513,0.21131265,0.39823836,0.5580015,-0.041259576,-0.19695899,1.5146271,-0.175952,0.1013814,-0.31352845,0.10820317,0.046262056,0.014835391,-0.028534237,-0.06993811,0.026987186,0.4342229,-0.010110297,-0.57483435,-0.4585807,0.16585259,-0.32497808,0.04604951,-0.2862866,-0.16826886,0.043376103,0.7141842,-0.16203822,-0.44035682,-0.044105954,-0.5200499,-0.013350896,-0.34111187,-0.1325837,-0.068179026,-0.51869994,0.27247623,-0.6011365,-0.5114388,0.19206232,0.17630376,0.16469868,0.115003146,0.3135854,0.64364654,0.21532457,-0.09968262,0.23520154,-0.40812644,-0.39286032,-0.08875133,-0.27164835,-0.46598467,-0.07594799,-0.116877675,-0.13890395,0.06725418,0.24453974,0.42426613,0.5839325,0.49424586,0.121205874,-0.6443348,0.21488671,-0.18075402,0.17859642,0.31398124
OAS1_0016,-2.1405878,-0.64907867,0.5471811,0.16453719,1.3495398,0.23517255,0.38276044,-0.8331987,-0.09087782,-0.500038,0.24167407,-0.17562112,-0.07028478,-0.4414293,0.36662236,-0.2872157,0.6320197,-0.22979328,0.5721493,0.52689546,-0.32425338,0.22881119,0.5014022,-0.19164596,0.2523667,-0.50831646,0.40298527,0.39694476,1.1916647,0.19236347,0.6205921,-0.32729682,0.24232815,-0.6976777,0.35185927,-0.02492258,0.7845888,-0.5635551,-0.021853471,0.2056214,0.35257718,-0.27815858,-0.2516625,0.65026563,-0.079052985,-0.8377424,-1.2294867,0.23020686,0.35996884,0.27297997,-0.2871369,0.30387405,0.071704686,-0.3702983,-0.10129691,-0.81286174,-0.39898333,0.18615295,0.7579036,-0.18657212,0.31778127,-0.104733855,0.51922715,-0.14817923,-0.6319471,-0.5010625,-0.36055288,0.15985921,-0.41854632,-0.20297107,0.35944334,-0.00085545087,0.55247146,0.045588132,-0.618081,-0.108319625,-0.07519405,0.3725841,0.014991669,0.4746503,0.17364468,-0.4005976,-0.28900534,-0.10896726,-0.090023614,-0.23746283,-0.5386018,-0.3337283,-0.28409883,-0.42072168,-0.5601157,-0.50378436,0.046416365,0.7781464,0.24192074,0.28784582,0.49804264,0.8013819,0.12573107,0.02359412,-0.013241669,-0.13460773,0.36747673,-0.036234908,0.17179061,-0.37181136,-0.39146346,0.35192862,-0.004673789,0.17656441
OAS1_0017,-1.4918059,-0.07115689,-1.0604689,-1.5079371,0.46859795,-0.5338591,0.8371679,-0.5006036,-0.3118854,-0.6265928,-0.13829184,-0.41729042,-0.35496542,0.45194083,-0.082633,-0.28804138,1.0680058,0.071014516,-0.24878174,0.063882284,0.090358384,0.17055424,0.65592253,0.113007456,-0.42130497,-0.87601113,0.41125435,0.5205767,-0.10769833,-0.9108439,-0.6213456,-0.17822692,0.17057514,0.00481481,-0.6892438,-0.18799417,-0.48554733,-0.08853693,0.4646215,0.0046510613,-0.090893306,-0.0958466,-0.6030281,0.50838363,-0.10937401,0.36852083,-0.1827548,0.019600226,-0.50500345,-0.146884,-0.25044402,0.46640489,-0.23176505,-0.83881754,0.19162595,-0.49107948,-0.8102553,0.42523786,-0.222394,0.6429925,0.5046127,0.06591132,-0.52931887,-0.027041202,0.35821,-0.22753981,-0.20652838,-0.076073825,-0.001304595,0.8682526,-0.12990256,0.27820286,0.09202265,-0.080654144,-0.5236785,0.014857258,-0.20777246,0.08455127,0.1678766,-0.115058206,0.21017793,-0.010512265,0.6717033,0.23700085,0.20897698,-1.0519563,0.15123492,0.06688683,0.23824337,-0.06283752,-0.08251741,-0.9052864,-0.21408604,0.06958492,-0.4320393,-0.009319518,-0.42049134,-0.0358703,0.020509189,0.56035197,-0.5469071,0.08776682,-0.55725324,0.46302468,-0.23388378,-0.180906,0.030548744,0.40481555,0.23072767,-0.13878226
OAS1_0018,1.7164689,-0.8410624,-0.17755327,-0.45132995,0.38956746,-1.474057,0.42110774,0.2735037,-0.24440983,0.80244046,0.08692903,1.195613,-0.102105305,0.5703981,-0.11899228,-1.3216991,-0.122004695,0.5130296,1.0013539,-0.5328358,-0.34271538,0.19687156,-1.4782512,-0.44243494,0.2616175,-0.502393,-0.7537708,-0.73910487,0.48690173,-0.2460247,-0.46447808,0.84739953,-0.09364635,0.07943036,-0.1310818,0.2870012,-0.29086396,-0.38387623,-0.14992192,-0.28203496,0.39883122,0.18385881,0.61649615,-0.38655972,0.690545,-0.5165555,-0.03329339,0.33197907,-0.15351373,-0.069071256,-0.74004906,0.37038636,0.17777243,-0.41274685,-0.496718,0.052950084,-0.14405635,0.21523976,-0.730817,-0.27158386,-0.44723848,0.23399661,-0.49832988,-0.718618,0.07110576,-0.40153342,0.4106722,0.22038215,-0.1973821,-0.5981011,-0.0013510741,-0.008822377,-0.4093359,-0.081400044,-0.35655123,-0.36455506,0.5363062,-0.4215195,-0.121831916,-0.11161179,0.15769242,0.40078542,0.20638812,-0.08389056,-0.37667248,-0.43369436,0.01111314,0.28761822,-0.14597814,0.18767388,0.24204615,0.408555,-0.28971422,-0.22210813,0.56278485,-0.017584002,-0.33795494,-0.24667457,0.055001937,0.24985537,-0.21276763,0.031607963,0.13889176,0.2803357,0.020635692,0.5525847,-0.040525936,-0.027957685,0.4633484,-0.00616846
OAS1_0019,-1.392744,-0.4061515,1.2045163,1.229878,0.188642,1.5793242,-0.17495398,0.11888645,0.06556875,0.48633572,0.07963764,-0.41558614,0.023500822,0.47138235,1.4069455,0.77084684,0.90220624,-0.40639722,-0.50933087,-0.12314285,0.18967277,0.22464235,0.65415263,0.28265953,-0.34365606,0.1492312,0.07542313,-1.2732565,0.14889932,-0.30593264,0.60492444,-0.42478138,0.72484845,-0.44625843,0.4366394,0.4941755,0.9513825,0.50907034,0.09310399,-0.9304668,-0.18064119,0.95761347,0.13096312,-0.124769494,0.027815813,0.23832662,0.47010013,-0.011887397,0.06148434,-0.17831914,-0.6218444,-0.012301752,0.7459237,-0.86542237,-0.63390017,0.32566616,0.23525034,-0.6395846,0.1455113,0.058177773,0.057999577,0.91570663,0.14974159,-0.013646712,0.2988128,-0.2983755,0.54033816,0.735477,-0.012983755,-0.27657443,0.15658411,0.113736115,-0.03987155,-0.36973763,-0.7023258,0.5873895,0.5224852,-0.8835635,-0.08225082,0.15926173,-0.026597228,0.11271365,-0.56799763,-0.19195895,0.1744235,0.20681071,0.11171477,-0.6088599,0.1049132,-0.12580355,0.10589623,0.02260275,0.41759783,-0.1885098,0.6496196,-0.4078033,0.28215846,-0.49258873,0.46268883,0.458534,0.104182005,-0.25544682,0.1505045,0.31594682,0.51172215,-0.89895326,0.35893384,0.088693105,0.6554087,0.12361425
OAS1_0020,1.657417,-0.98635983,0.14699006,0.06392859,0.026708566,0.6424722,0.47726145,0.5708675,0.5623332,-0.7096717,-0.32913503,-0.0639954,0.38526326,-0.2800355,0.15210758,-0.4091535,0.8225722,-0.12078734,-0.16250026,0.32455438,-0.4778857,0.96106684,-0.37595117,0.51835763,1.345726,-0.25744593,0.67506486,-0.01298756,-0.5245292,-0.49527243,-0.16209552,0.71176124,0.64908993,0.47706658,-0.036767576,0.1528069,-0.28423274,0.21150999,-0.61226964,-0.4071115,0.7165902,0.08021626,-0.239588,-0.08217001,-0.62955564,0.13714379,0.26177967,0.10517354,-0.14494765,-0.61516434,-0.27606338,0.056926887,-0.59096307,0.22777602,0.5402226,-0.05142138,0.09858545,-0.30027023,-0.39895266,0.07545381,-0.025021931,0.043462977,0.33803126,0.39675373,0.34930217,0.09624796,0.39082465,-0.89663666,0.06919034,-0.4833894,-0.078209266,0.024873814,-0.19005786,0.28985864,0.66268206,0.32339773,-0.013783139,0.062583946,0.022927426,-0.27430257,-0.45408845,0.10959116,-0.096206985,-0.27743205,-0.14188915,-0.44168702,0.6275537,-0.12906401,-0.41724065,0.01466111,-0.3957502,0.24125232,-0.2987269,-0.35804838,-0.033679236,-0.34179252,-0.0020164577,0.43138328,0.09286198,-0.09306012,0.3804011,-0.063532956,-0.04744821,0.5262201,-0.02947907,-0.30427825,-0.13246672,0.46667865,-0.3935914,0.5797608
OAS1_0021,-2.8892326,-1.0929313,0.62427914,-0.109259635,-0.66206104,-0.50541586,-0.88165784,-0.07257087,1.1686164,-0.21533902,-0.70710284,0.21051928,-0.14504758,0.44071442,1.4717094,-0.34786454,-0.2904728,0.08105932,0.32951593,0.30930087,-0.063443825,0.8810767,-0.12537628,-0.49471182,0.014681777,-0.15700042,-0.054643102,-0.0011170075,0.95806366,0.31045815,-0.06717301,-0.3799333,0.6427022,-0.7665107,0.031908076,0.08351067,-0.2956254,0.41280466,0.7941712,0.69217634,-0.5752217,0.2293312,1.7761762,-0.2686,-0.1550916,-0.5622906,0.3197167,0.628463,-0.22279552,0.2084276,-0.15909506,0.7411005,0.50426996,-0.28478172,1.0390182,0.46184516,-0.574093,1.1795434,1.0687126,-0.0013220214,0.61516213,0.070574366,0.8980794,-0.385116,-1.1547536,-0.24991867,0.65608597,0.11882907,0.0105284145,0.124660105,0.65672916,-0.5942406,-0.26781064,-0.3270201,-0.124158055,0.13944788,-0.49842718,0.13930239,0.004981124,-0.012926911,-0.65620375,0.57916415,-0.0048310626,-0.57545495,0.043784283,0.006607208,-0.03566977,0.016548382,-0.41851127,-0.43986085,0.12585019,-0.025791908,-0.12390819,-0.0815207,-0.30103913,0.5580053,0.39439255,-0.2442682,0.19613327,0.28250593,0.42866406,-0.0431163,-0.07843379,-0.19989216,0.29051507,0.03932125,0.07276404,-0.1703551,-0.45380646,-0.09714796
OAS1_0022,1.0730574,-0.12625906,0.20314509,-0.38024646,-0.16415067,1.3563819,-0.41759312,-0.322733,-0.72351676,-0.22584601,0.2709913,0.13837546,-0.7709498,-0.27484033,-0.7833725,0.52373886,-0.72085196,-0.43214497,-0.40424937,1.1919795,1.227187,-0.13826561,0.17695786,0.15072538,-0.41888037,-0.0014922629,-0.17846777,0.15165143,0.4881452,-0.77170044,0.38077864,0.013508944,-0.074238345,-0.042187843,-0.11040943,-0.22587702,-0.5034398,-0.38488945,0.31313944,0.20097405,-0.58613497,0.17357177,-0.18056265,-0.5168202,-0.063707024,0.007599319,0.06953522,-0.5974341,0.1272148,0.031159652,0.2040981,0.07903509,-0.502424,0.63190734,0.39975816,-0.43808237,-0.123670556,0.24305008,-0.06298223,0.37972033,-0.15984394,0.53603023,-0.1955686,0.36783144,0.18363105,-0.02448841,0.5485655,-0.009846278,-0.32511112,0.6794021,-0.27346677,-0.23790964,0.008090662,0.28824168,-0.4124789,0.78991836,-0.09997813,0.16747093,0.0022173612,0.010817791,0.3220843,0.47888184,-0.19704694,0.2927878,0.16624904,0.46841925,0.062095948,-0.4971342,-0.42136243,-0.034009747,0.8293977,-0.59393847,0.10053814,-0.08284142,0.58182025,0.26726505,0.4681503,-0.19841515,0.30417633,-0.16248058,0.42974353,0.60981756,-0.011720064,-0.013002246,-0.14082727,0.37191737,0.31391108,-0.0012889011,0.027905243,-0.10525584
OAS1_0023,1.1398009,-0.66749066,1.9148341,-0.8943951,0.63573074,-0.31164047,-0.49568498,-0.42366993,-0.7223125,-0.8454455,-1.1809219,0.10609395,-0.30887702,0.546958,1.1299672,-1.0884794,-0.91295695,0.5018327,0.071369,-0.10737967,0.7675911,-1.161871,0.49202126,0.046705134,-0.5344937,0.27297458,-0.12425386,-0.011567945,0.86143434,-0.32990903,-0.06823078,-0.4088458,0.049448617,0.4301865,0.12522581,0.7294311,0.49632797,-0.52738273,-0.034479372,0.13314386,0.4447715,-0.010666236,0.90730923,-0.050526287,-0.6002149,0.3824029,-0.21366353,-0.38459125,-0.11606579,-0.07317157,-0.6328946,0.5830368,0.7992415,0.2761404,-0.22262578,0.06919931,-0.36949036,-0.21500057,-0.4246915,-0.013479252,-0.14296855,0.20525597,-0.45069337,0.14206555,0.17810972,0.37952566,-0.15269303,0.30247667,0.14920767,-0.5004335,0.48500618,0.13735746,0.72175467,0.27108604,-0.048645683,-0.12465256,0.15501606,0.31860247,-0.1460589,0.08696681,-0.6034346,-0.114670046,-0.35189837,0.37036034,-0.22263889,0.28495258,0.10881437,0.024371533,0.20829995,1.1721548,-0.54936147,0.2426177,-0.23572241,0.5079954,0.15149781,0.3439841,0.67196715,-0.32479176,-0.109003894,0.26896107,-0.11686372,-0.24581245,0.055359673,0.027456908,0.671028,-0.09348533,-0.13610546,-0.35514084,0.29398578,0.046647362
OAS1_0025,-0.4434797,2.6965556,-0.14722544,0.5427296,-0.20153481,-0.41265565,-0.8534692,0.0023391352,0.05314066,-0.3028098,-0.91406035,-0.09238059,0.19436195,-0.47323415,0.08426475,-0.7741848,-0.6263402,0.28742832,0.51364744,-0.53412926,0.03498147,0.013181382,-0.0035876634,-0.38283268,-0.11498613,0.62818,1.0043857,-0.8674113,0.36626595,0.38054368,-0.38321579,-0.061348725,0.1855557,0.051378712,0.05998928,-0.30014133,-0.42919213,0.09817873,0.5098934,0.8542946,0.12844218,0.6319131,-0.2428497,0.45757604,0.15422224,0.06474031,-0.072238736,-0.3058126,1.0486517,0.08193519,-0.65771115,0.082002655,0.54064304,0.24767855,-0.67778796,-0.28416815,0.58821756,-0.4908633,0.50656027,-0.27209902,0.07514585,0.12361902,0.5150887,0.4519376,0.47211054,-0.21027696,-0.040277295,0.11170315,-0.77629226,0.46113533,0.26045367,-0.4922961,-0.052814025,0.4809064,0.52572554,-0.08789792,-0.5475659,0.0937235,-0.09051923,-0.054190554,0.14070284,0.5524975,-0.025505668,-0.34945723,0.57540077,0.2916946,0.051621366,-0.1478209,-0.18548411,0.020572564,0.41936904,-0.45228732,0.09032197,-0.10267469,0.49589565,-0.30610812,-0.05021233,-0.28168607,-0.03796204,-0.036087815,0.2285035,-0.2720753,-0.25213084,0.28494596,0.19879751,-0.12493041,-0.5819586,0.48750535,-0.06420125,0.28646007
OAS1_0026,1.6056248,0.59467274,0.08047803,0.8512811,-0.09807075,0.33556262,-1.3061802,0.053847432,-0.13801704,-0.35730693,-0.30465934,0.8055246,0.023980567,-0.67237175,0.23582213,-0.80073833,-0.2752637,1.722835,0.37891275,0.29979867,-0.4690033,-0.294342,-0.13878846,-0.26042002,0.27650303,0.7389475,0.12954803,-0.42266777,0.06742952,-0.054157775,0.38973954,-0.22003025,-0.5176523,-0.23631726,0.16930363,-0.026962109,-0.2125344,0.284293,-0.47819892,-0.23291464,-0.32519552,0.664603,-0.27326736,0.31725118,0.5729617,0.51592773,-0.49146676,0.6157831,0.7153887,-0.45399243,-0.20292602,-0.44449207,-0.17606895,0.086709164,0.1247521,-0.83053905,-0.40667734,-0.7586361,-0.30347136,-0.03615505,0.26591286,-0.14878544,-0.5536735,0.3732493,0.28585416,-0.4904128,0.15230411,0.398473,-0.43474147,0.6345206,0.40976423,0.07159899,0.22409232,0.55532736,0.2011987,0.37448245,0.21880074,-0.27836493,0.37453407,-0.066349745,0.47384822,0.3002592,0.23882723,-0.09219239,-0.25013825,0.3622533,0.51499265,0.07021854,0.1090155,-0.071899466,0.8551713,-0.11880548,-0.21488515,0.077107735,-0.59882075,0.1659749,0.33841738,0.82114005,-0.32539833,-0.12458471,0.50111973,0.07615337,0.33621702,-0.023777353,-0.22659361,0.07172501,0.17734087,0.32609293,-0.06906998,-0.31638452
OAS1_0027,2.242134,1.6511594,0.7184306,1.5287999,-0.082932875,0.5428017,0.41958803,0.010875,-0.031890854,0.545285,-0.931308,-0.6702098,-0.2969944,1.0817525,0.3814619,-0.35444167,0.2485801,1.003275,-0.67650735,0.29188833,-1.1072882,0.37411004,-0.8729748,-1.3944061,0.13699135,0.9164035,-0.29227686,-0.019871544,-0.8554285,0.23744813,0.636965,-0.5235517,0.68608254,0.07942794,-0.85026115,0.22412583,0.4666506,-0.14679827,-0.5330337,0.14071968,0.4262591,0.121425666,0.5117179,0.8174079,0.3336836,-0.1525257,0.026156692,0.85150313,0.16874716,-0.41531166,-0.10676537,-0.06904082,-0.66236925,-0.2504479,0.31384763,-0.06883406,-0.19765665,0.5956928,-0.46528623,-0.60335267,-0.031409454,0.32522908,-0.4130894,-0.17742227,0.0044315197,-0.5623095,-0.5467714,-0.343475,-0.5012341,0.46216726,-0.7404973,-0.44841704,0.1952223,0.1803502,-0.15698007,-0.4408207,-0.36292005,-0.2739901,-0.8274003,-0.46729782,-0.0073366268,0.03814456,0.5777642,0.14352202,0.1379543,0.43058255,0.074349605,-0.302037,0.34033716,-0.35186264,-0.8209649,-0.3344906,0.066921435,0.8558649,-0.023936154,0.25316355,0.2167176,-0.97487223,0.7038023,0.38400292,-0.10259112,0.10199562,-0.225952,-0.21766214,-0.22143437,-0.4967624,0.115120254,0.108846456,-0.26225838,-0.28657192
OAS1_0028,0.11209978,-0.9260509,1.612449,-0.61797786,0.11819953,1.9115533,0.7980848,0.49249506,-0.10162154,-0.053010117,0.5047635,-0.6413992,-0.24564648,-0.26845825,-0.50319195,-0.20841531,0.31135297,-0.0009931915,-0.61481315,-0.19730023,-0.11501017,0.057049293,0.08749589,0.2587976,-0.047816936,-0.23243327,0.86081666,-0.41313365,-0.010256895,-0.18092181,-0.6039106,0.40805694,0.029243777,-0.40745518,-0.40139046,0.02075297,0.29688162,0.2918209,-0.20597123,0.86121833,-0.18423165,0.19276987,-0.005131535,0.12618524,-0.777516,-0.77559954,0.63320035,-0.9060541,-0.39948767,0.27768868,0.4055635,0.29948005,-0.03458539,0.10305218,0.15558839,-0.6430713,0.3479262,-0.34663704,-0.41962406,0.0011355582,-0.073912956,0.12040999,0.23702139,-0.19604667,-0.25441745,-0.0765543,0.5218812,0.0592817,0.15969339,-0.9442324,-0.735574,-0.13715841,0.5060359,0.120753095,0.28435802,0.0062784203,-0.17028078,0.04291089,0.09018531,-0.05040971,0.42542577,0.24237756,0.040997405,0.2032729,-0.29878345,0.0034092006,-0.23811007,-0.24828468,-0.09653224,-0.50121975,0.7266557,-0.36241665,-0.46396217,-0.10163835,-0.11846026,-0.15668927,0.03468547,0.09848922,-0.0037367356,0.1845545,-0.27809092,-0.17613156,0.40817586,0.15868112,-0.13792397,-0.4486175,-0.46096697,0.25805828,0.37300235,0.099802695
OAS1_0029,0.3359228,0.4103222,-0.8423056,-0.74238324,1.2185515,-0.21384957,1.4158032,-0.2932262,-0.3883309,-0.88661325,-0.16831295,-0.7114293,-0.18810353,-0.5201973,-0.07898121,-0.32408628,0.21950124,0.10172872,0.91889435,0.69624007,0.06211084,0.116636164,0.36106968,0.57660073,0.30314732,-0.27064365,-0.5459956,0.5000855,0.5657474,-0.28063837,0.22850333,-0.5248349,0.095985174,0.23299672,-0.9362949,0.3041631,-0.23544441,-0.20347823,0.76558423,0.55321383,-0.5173552,0.108320646,-0.057218052,0.3163413,0.7339751,0.14465418,0.6543,0.43107793,-0.19698732,-0.6257634,-0.4442811,-0.22139166,0.4327158,0.17375448,0.33361912,0.017882906,0.3977201,-0.39266792,-0.40008304,0.085985206,-0.24904765,0.3366336,-0.24837157,0.14985195,0.14714803,-0.13935992,-0.0033031995,0.50667477,-0.73371834,-0.04818519,0.45765597,-0.11273975,0.8262553,-0.13275287,-0.46145338,-0.021755388,0.19608772,-0.44090325,-0.35186183,-0.1899153,0.119895406,-0.06642572,-0.27896303,0.07777353,-0.3044229,0.17826018,0.10557504,-0.14451946,0.38815224,-0.40524665,0.7464878,0.46685976,-0.10544301,0.3609689,-0.13399066,0.17340985,0.023440128,0.17501704,0.32709554,-0.36492223,0.34491098,-0.16525798,0.54195845,0.3344929,0.24309364,-0.22697783,0.3979376,-0.09434003,-0.35456622,0.4246333
